

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:02:46 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,BATT.I-3 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,PRES.I-1 (inch) ,
2027,2002-01-12,,    5.01,-99.9,    13.0,    22.7,-99.9,    11.9,-99.9,    16.4,-99.9,    10.4,     9.1,    10.8,    10.9,    21.8,    12.3,    12.7,    12.5,    11.7,    13.1,     0.0,     0.1,     0.1,     0.1,     0.1,    6.72,    6.14,    6.95,    6.97,   13.27,   12.86,    3.28,-99.9,     269,     3.7,-99.9,
2027,2002-01-13,,    6.11,-99.9,     8.0,    21.1,-99.9,     7.9,-99.9,    13.1,-99.9,    15.8,    13.9,    16.2,    14.1,    22.4,    11.0,    11.7,    12.3,    12.4,    13.4,     0.0,     0.0,     0.1,     0.1,     0.1,    9.58,    8.51,    9.80,    8.62,   13.66,   12.83,    3.28,-99.9,      64,     4.4,-99.9,
2027,2002-01-14,,    6.11,-99.9,     4.5,    15.9,-99.9,     3.5,-99.9,     8.2,-99.9,-99.9,    11.1,    13.9,    15.3,    23.0,     9.5,    10.3,    11.4,    12.1,    13.6,     0.1,     0.1,     0.1,     0.1,     0.2,    7.28,    7.09,    8.53,    9.28,   14.04,   12.85,    3.28,-99.9,     310,     2.8,-99.9,
2027,2002-01-15,,    6.58,-99.9,     7.9,    10.3,-99.9,     4.5,-99.9,     8.1,-99.9,    13.5,    12.6,    14.4,    15.9,    24.1,     9.1,     9.7,    10.3,    11.5,    13.7,     0.1,     0.0,     0.1,     0.1,     0.1,    8.27,    7.81,    8.80,    9.61,   14.85,   12.70,    3.28,-99.9,     130,     2.3,-99.9,
2027,2002-01-16,,    6.58,-99.9,     3.0,    16.2,-99.9,     2.7,-99.9,    10.0,-99.9,    11.5,    11.2,    13.7,    15.1,    24.8,     8.6,     9.6,    11.0,    11.9,    13.6,     0.1,     0.1,     0.1,     0.1,     0.1,    7.26,    7.12,    8.41,    9.18,   15.32,   12.84,    3.28,-99.9,     320,     4.8,-99.9,
2027,2002-01-17,,    6.58,-99.9,     2.7,    17.9,-99.9,    -1.2,-99.9,     7.0,-99.9,    11.1,    10.4,    12.3,    13.9,    24.1,     8.3,     9.2,    10.6,    11.5,    13.6,     0.1,     0.1,     0.1,     0.1,     0.2,    7.07,    6.74,    7.65,    8.53,   14.83,   12.84,    3.28,-99.9,      88,     1.8,-99.9,
2027,2002-01-18,,    6.58,-99.9,     3.4,    17.7,-99.9,    -0.5,-99.9,     7.6,-99.9,-99.9,    10.4,    11.6,    14.3,    24.4,     8.4,     9.2,    10.5,    11.3,    13.5,     0.1,     0.1,     0.1,     0.1,     0.1,    6.47,    6.72,    7.34,    8.70,   15.05,   12.84,    3.28,-99.9,     318,     1.4,-99.9,
2027,2002-01-19,,    6.58,-99.9,    11.9,    21.3,-99.9,     3.1,-99.9,    11.8,-99.9,    10.1,     9.9,    11.6,    13.2,    24.8,    11.4,    11.9,    11.9,    11.5,    13.4,     0.1,     0.1,     0.1,     0.1,     0.1,    6.61,    6.51,    7.30,    8.14,   15.36,   12.89,    3.28,-99.9,     257,     2.1,-99.9,
2027,2002-01-20,,    6.95,-99.9,    13.2,    25.9,-99.9,    10.7,-99.9,    17.1,-99.9,    12.3,    11.3,    11.8,    13.1,    24.3,    13.8,    14.3,    14.0,    12.8,    13.5,     0.1,     0.1,     0.1,     0.1,     0.1,    7.69,    7.17,    7.41,    8.07,   15.01,   12.87,    3.28,-99.9,     201,     6.8,-99.9,
2027,2002-01-21,,    6.95,-99.9,    12.1,    17.1,-99.9,     3.0,-99.9,    10.5,-99.9,    11.7,    10.8,    12.4,    13.3,    23.7,    12.5,    13.0,    13.1,    13.0,    13.8,     0.1,     0.1,     0.1,     0.1,     0.2,    7.39,    6.95,    7.75,    8.18,   14.54,   12.87,    3.28,-99.9,       2,     3.8,-99.9,
2027,2002-01-22,,    6.98,-99.9,     7.6,    20.4,-99.9,     7.5,-99.9,    15.1,-99.9,    12.1,    10.7,    11.6,    12.7,    24.6,    11.5,    12.3,    13.4,    13.5,    14.0,     0.0,     0.1,     0.1,     0.1,     0.1,    7.59,    6.89,    7.31,    7.89,   15.17,   12.85,    3.28,-99.9,     214,     3.3,-99.9,
2027,2002-01-23,,    6.98,-99.9,    16.5,    21.0,-99.9,     5.9,-99.9,    13.9,-99.9,     9.9,    10.3,    12.0,    13.2,    23.8,    13.7,    14.0,    13.7,    13.3,    14.2,     0.1,     0.1,     0.0,     0.1,     0.2,    6.50,    6.70,    7.53,    8.15,   14.64,   12.89,    3.28,-99.9,      96,     5.1,-99.9,
2027,2002-01-24,,    6.98,-99.9,    17.9,    26.0,-99.9,    16.0,-99.9,    19.1,-99.9,    10.6,     9.7,    11.2,    13.0,    24.3,    15.2,    15.6,    15.3,    14.2,    14.3,     0.1,     0.1,     0.1,     0.1,     0.2,    6.82,    6.42,    7.11,    8.05,   14.98,   12.89,    3.28,-99.9,     180,     3.9,-99.9,
2027,2002-01-25,,    6.98,-99.9,    20.5,    25.7,-99.9,    17.7,-99.9,    20.8,-99.9,    10.2,     9.4,    10.9,    12.4,    24.2,    17.0,    17.2,    16.5,    15.1,    14.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.64,    6.27,    6.99,    7.70,   14.95,   12.88,    3.28,-99.9,     206,     5.2,-99.9,
2027,2002-01-26,,    7.17,-99.9,    13.9,    21.4,-99.9,    13.2,-99.9,    18.3,-99.9,    11.3,    10.2,    11.3,    12.7,    24.5,    15.6,    16.2,    16.4,    15.7,    15.0,     0.1,     0.1,     0.1,     0.1,     0.1,    7.18,    6.63,    7.18,    7.86,   15.12,   12.88,    3.28,-99.9,      37,     6.1,-99.9,
2027,2002-01-27,,    7.17,-99.9,    11.1,    19.1,-99.9,    10.7,-99.9,    14.0,-99.9,    10.2,     9.8,    10.9,    12.4,    24.0,    13.5,    14.2,    14.9,    15.2,    15.3,     0.1,     0.1,     0.1,     0.1,     0.2,    6.64,    6.46,    6.98,    7.70,   14.78,   12.87,    3.28,-99.9,      54,     4.4,-99.9,
2027,2002-01-28,,    7.22,-99.9,    14.0,    18.3,-99.9,     8.4,-99.9,    13.3,-99.9,    10.6,     9.6,    10.8,    13.3,    24.6,    14.1,    14.5,    14.5,    14.6,    15.4,     0.1,     0.1,     0.0,     0.1,     0.1,    6.83,    6.36,    6.91,    8.19,   15.17,   12.89,    3.28,-99.9,      59,     2.0,-99.9,
2027,2002-01-29,,    7.23,-99.9,    13.8,    24.2,-99.9,    13.0,-99.9,    17.2,-99.9,    10.1,     9.9,    11.0,    12.4,    24.7,    15.4,    15.9,    16.1,    15.4,    15.4,     0.1,     0.1,     0.0,     0.1,     0.1,    6.57,    6.50,    7.05,    7.71,   15.26,   12.89,    3.28,-99.9,     253,     1.8,-99.9,
2027,2002-01-30,,    7.23,-99.9,    14.7,    26.7,-99.9,    11.3,-99.9,    17.4,-99.9,     9.6,     9.7,    10.5,    12.2,    24.8,    16.0,    16.6,    16.7,    15.8,    15.5,     0.1,     0.1,     0.0,     0.1,     0.1,    6.35,    6.41,    6.79,    7.64,   15.32,   12.89,    3.28,-99.9,       1,     1.3,-99.9,
2027,2002-01-31,,    7.24,-99.9,    16.0,    27.3,-99.9,    13.2,-99.9,    19.2,-99.9,     9.5,     9.3,    10.0,    12.2,    24.2,    16.6,    17.1,    17.2,    16.2,    15.8,     0.1,     0.1,     0.1,     0.1,     0.2,    6.31,    6.21,    6.54,    7.61,   14.89,   12.89,    3.28,-99.9,     145,     2.6,-99.9,
2027,2002-02-01,,    7.24,-99.9,    17.3,    27.8,-99.9,    15.5,-99.9,    21.2,-99.9,    10.3,     9.0,     9.9,    12.0,    24.7,    17.4,    17.9,    18.0,    16.8,    16.0,     0.1,     0.1,     0.0,     0.1,     0.1,    6.67,    6.09,    6.52,    7.51,   15.24,   12.89,    3.28,-99.9,     168,     3.6,-99.9,
2027,2002-02-02,,    7.24,-99.9,    15.9,    25.0,-99.9,    15.7,-99.9,    20.0,-99.9,     8.3,     8.6,     9.3,    12.1,    24.5,    17.7,    18.3,    18.3,    17.2,    16.3,     0.1,     0.1,     0.1,     0.1,     0.1,    5.78,    5.92,    6.21,    7.56,   15.11,   12.89,    3.28,-99.9,     246,     5.2,-99.9,
2027,2002-02-03,,    7.24,-99.9,     8.7,    16.7,-99.9,     7.0,-99.9,    11.6,-99.9,     7.5,     8.1,     9.3,    12.3,    23.9,    13.8,    14.8,    16.1,    16.7,    16.5,     0.1,     0.1,     0.0,     0.1,     0.2,    5.42,    5.69,    6.20,    7.67,   14.70,   12.87,    3.28,-99.9,     358,     6.5,-99.9,
2027,2002-02-04,,    7.24,-99.9,    10.1,    15.5,-99.9,     3.2,-99.9,    10.1,-99.9,     8.1,     8.0,     8.8,    11.9,    24.6,    13.5,    14.2,    14.9,    15.6,    16.5,     0.1,     0.1,     0.0,     0.1,     0.1,    5.70,    5.64,    5.99,    7.49,   15.17,   12.89,    3.28,-99.9,     345,     3.1,-99.9,
2027,2002-02-05,,    7.24,-99.9,     6.8,    15.0,-99.9,     5.0,-99.9,     9.6,-99.9,     7.8,     7.7,     8.5,    12.1,    24.0,    11.8,    12.8,    14.0,    15.0,    16.3,     0.1,     0.1,     0.1,     0.1,     0.2,    5.57,    5.51,    5.86,    7.56,   14.80,   12.89,    3.28,-99.9,     322,     9.2,-99.9,
2027,2002-02-06,,    7.24,-99.9,     6.4,     7.8,-99.9,     2.2,-99.9,     5.4,-99.9,     7.5,     7.6,     7.6,    11.4,    24.0,    10.8,    11.5,    12.3,    13.9,    16.0,     0.1,     0.1,     0.1,     0.1,     0.2,    5.45,    5.45,    5.46,    7.24,   14.76,   12.88,    3.28,-99.9,      78,     5.8,-99.9,
2027,2002-02-07,,    8.28,-99.9,     8.3,    15.6,-99.9,     2.7,-99.9,     7.3,-99.9,    16.4,    14.2,    15.3,    11.6,    24.0,    10.6,    11.2,    11.7,    13.1,    15.7,     0.1,     0.1,     0.0,     0.1,     0.2,    9.91,    8.66,    9.30,    7.32,   14.75,   12.79,    3.28,-99.9,      97,     6.1,-99.9,
2027,2002-02-08,,    8.63,-99.9,     5.5,     9.0,-99.9,     5.4,-99.9,     7.6,-99.9,    13.6,    12.3,    13.5,    15.7,    24.5,     8.6,     9.5,    10.6,    12.6,    15.3,     0.1,     0.1,     0.1,     0.1,     0.1,    8.35,    7.66,    8.31,    9.52,   15.15,   12.84,    3.28,-99.9,     307,     6.1,-99.9,
2027,2002-02-09,,    8.63,-99.9,     8.0,    16.5,-99.9,     1.6,-99.9,     8.1,-99.9,    11.4,    11.6,    12.9,    14.8,    24.8,     9.9,    10.8,    11.7,    12.5,    14.9,     0.1,     0.1,     0.1,     0.1,     0.2,    7.21,    7.33,    7.97,    9.01,   15.34,   12.87,    3.28,-99.9,       4,     3.0,-99.9,
2027,2002-02-10,,    8.63,-99.9,    14.5,    21.6,-99.9,     2.7,-99.9,    13.0,-99.9,    11.4,    11.0,    12.7,    13.5,    24.9,    13.1,    13.5,    13.2,    12.9,    14.7,     0.1,     0.1,     0.0,     0.1,     0.1,    7.22,    7.03,    7.89,    8.29,   15.41,   12.91,    3.28,-99.9,     102,     4.3,-99.9,
2027,2002-02-11,,    8.63,-99.9,    13.7,    22.2,-99.9,    11.2,-99.9,    15.9,-99.9,    11.8,    10.4,    11.3,    13.9,    24.8,    13.1,    13.7,    14.1,    13.9,    14.7,     0.0,     0.1,     0.1,     0.1,     0.2,    7.42,    6.74,    7.18,    8.51,   15.33,   12.88,    3.28,-99.9,     352,     2.9,-99.9,
2027,2002-02-12,,    8.63,-99.9,     4.3,    16.2,-99.9,     4.2,-99.9,    10.9,-99.9,    10.1,    10.0,    10.6,    12.9,    25.0,    11.0,    12.0,    13.2,    13.8,    14.8,     0.1,     0.1,     0.1,     0.1,     0.1,    6.61,    6.57,    6.85,    7.96,   15.52,   12.87,    3.28,-99.9,     329,     5.6,-99.9,
2027,2002-02-13,,    8.63,-99.9,     3.4,    16.3,-99.9,     1.3,-99.9,     8.2,-99.9,     9.7,     9.8,    10.4,    12.6,    24.7,    10.4,    11.4,    12.6,    13.4,    14.8,     0.1,     0.1,     0.1,     0.1,     0.2,    6.41,    6.47,    6.73,    7.83,   15.30,   12.87,    3.28,-99.9,     338,     2.2,-99.9,
2027,2002-02-14,,    8.63,-99.9,     8.9,    15.3,-99.9,     3.0,-99.9,     9.8,-99.9,    10.2,     9.6,    10.8,    12.6,    25.2,    11.2,    11.8,    12.2,    12.9,    14.7,     0.1,     0.1,     0.0,     0.1,     0.1,    6.66,    6.38,    6.93,    7.83,   15.63,   12.89,    3.28,-99.9,     328,     2.6,-99.9,
2027,2002-02-15,,    8.63,-99.9,    10.0,    19.2,-99.9,     5.5,-99.9,    11.8,-99.9,    10.1,     9.1,    10.0,    11.9,    24.4,    11.6,    12.3,    13.0,    13.2,    14.6,     0.0,     0.1,     0.1,     0.1,     0.2,    6.59,    6.12,    6.57,    7.46,   15.07,   12.89,    3.28,-99.9,      36,     4.9,-99.9,
2027,2002-02-16,,    8.63,-99.9,     7.3,    21.0,-99.9,     5.2,-99.9,    12.4,-99.9,     9.5,     8.9,     9.5,    12.1,    25.1,    12.4,    13.2,    13.7,    13.5,    14.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.31,    6.03,    6.31,    7.59,   15.58,   12.88,    3.28,-99.9,      56,     2.6,-99.9,
2027,2002-02-17,,    8.63,-99.9,    11.3,    21.9,-99.9,     6.0,-99.9,    13.3,-99.9,     8.9,     8.5,     9.3,    11.9,    25.1,    12.5,    13.3,    13.9,    13.8,    14.7,     0.1,     0.1,     0.0,     0.1,     0.1,    6.03,    5.89,    6.25,    7.48,   15.58,   12.89,    3.28,-99.9,     279,     3.0,-99.9,
2027,2002-02-18,,    8.63,-99.9,     8.1,    18.6,-99.9,     2.7,-99.9,    11.8,-99.9,     7.4,     8.1,     9.2,    11.8,    24.3,    11.7,    12.6,    13.5,    13.7,    14.7,     0.1,     0.1,     0.0,     0.1,     0.2,    5.37,    5.70,    6.18,    7.42,   15.01,   12.89,    3.28,-99.9,     317,     6.0,-99.9,
2027,2002-02-19,,    8.63,-99.9,     6.7,    17.2,-99.9,     4.7,-99.9,     9.8,-99.9,     6.8,     7.5,     7.7,    11.6,    25.1,    11.4,    12.2,    13.1,    13.5,    14.7,     0.1,     0.1,     0.1,     0.1,     0.1,    5.13,    5.43,    5.52,    7.31,   15.54,   12.88,    3.28,-99.9,      82,     5.7,-99.9,
2027,2002-02-20,,    8.63,-99.9,    13.1,    21.7,-99.9,     3.6,-99.9,    12.4,-99.9,     6.7,     7.0,     8.3,    11.5,    25.1,    12.9,    13.5,    13.8,    13.6,    14.7,     0.1,     0.1,     0.1,     0.1,     0.1,    5.10,    5.21,    5.78,    7.25,   15.53,   12.91,    3.28,-99.9,     129,     5.1,-99.9,
2027,2002-02-21,,    8.85,-99.9,    17.7,    22.4,-99.9,    13.1,-99.9,    16.7,-99.9,     9.6,     7.6,     7.7,    11.8,    25.2,    14.8,    15.1,    14.5,    13.9,    14.7,     0.1,     0.1,     0.1,     0.1,     0.1,    6.35,    5.46,    5.53,    7.43,   15.63,   12.87,    3.28,-99.9,     188,     7.2,-99.9,
2027,2002-02-22,,    8.85,-99.9,     9.7,    22.7,-99.9,     9.4,-99.9,    17.0,-99.9,     7.8,     7.7,     8.3,    11.0,    25.1,    14.1,    14.8,    15.5,    14.9,    14.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.55,    5.52,    5.76,    7.05,   15.57,   12.89,    3.28,-99.9,     323,     2.9,-99.9,
2027,2002-02-23,,    8.85,-99.9,    12.5,    21.3,-99.9,     7.2,-99.9,    14.0,-99.9,     7.2,     7.3,     8.0,    11.3,    25.1,    13.4,    14.0,    14.5,    14.6,    15.1,     0.1,     0.1,     0.1,     0.1,     0.1,    5.29,    5.35,    5.63,    7.17,   15.54,   12.91,    3.28,-99.9,       1,     4.1,-99.9,
2027,2002-02-24,,    8.85,-99.9,     3.5,    12.6,-99.9,     3.4,-99.9,     9.1,-99.9,     7.2,     7.3,     7.7,    11.8,    24.4,    10.7,    11.6,    12.7,    13.9,    15.1,     0.1,     0.1,     0.1,     0.1,     0.2,    5.29,    5.34,    5.52,    7.42,   15.09,   12.88,    3.28,-99.9,     354,     6.1,-99.9,
2027,2002-02-25,,    8.85,-99.9,     4.5,    19.0,-99.9,    -0.4,-99.9,     8.9,-99.9,     7.3,     6.9,     7.4,    11.0,    24.3,    11.5,    12.3,    13.3,    13.6,    14.9,     0.1,     0.1,     0.1,     0.1,     0.2,    5.34,    5.17,    5.40,    7.05,   14.99,   12.89,    3.28,-99.9,      46,     2.6,-99.9,
2027,2002-02-26,,    8.85,-99.9,     9.6,    21.8,-99.9,     1.4,-99.9,    11.6,-99.9,     5.5,     6.3,     7.4,    11.3,    24.7,    12.5,    13.3,    13.9,    13.8,    14.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.62,    4.92,    5.38,    7.19,   15.30,   12.89,    3.28,-99.9,     154,     2.4,-99.9,
2027,2002-02-27,,    8.85,-99.9,     6.7,    21.1,-99.9,     6.5,-99.9,    12.9,-99.9,     6.0,     6.3,     7.5,    10.9,    24.5,    12.6,    13.4,    13.9,    13.9,    14.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.80,    4.92,    5.41,    6.99,   15.11,   12.90,    3.28,-99.9,     248,     5.5,-99.9,
2027,2002-02-28,,    8.85,-99.9,    -1.6,     6.7,-99.9,    -1.9,-99.9,     2.3,-99.9,     5.6,     5.5,     6.9,    10.4,    24.4,     9.0,    10.1,    11.8,    13.3,    14.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.64,    4.63,    5.18,    6.72,   15.05,   12.84,    3.28,-99.9,     310,     9.9,-99.9,
2027,2002-03-01,,    8.85,-99.9,    -1.5,    10.5,-99.9,    -5.9,-99.9,     1.6,-99.9,     6.2,     5.5,     6.5,    10.3,    24.3,     9.1,    10.1,    11.5,    12.5,    14.6,     0.1,     0.1,     0.1,     0.1,     0.2,    4.88,    4.60,    5.03,    6.71,   14.96,   12.87,    3.28,-99.9,     331,     3.1,-99.9,
2027,2002-03-02,,    8.85,-99.9,    12.5,    17.9,-99.9,    -3.5,-99.9,     8.1,-99.9,     4.1,     5.3,     6.7,    10.6,    24.5,    12.4,    12.7,    12.4,    12.3,    14.4,     0.1,     0.1,     0.1,     0.1,     0.1,    4.08,    4.53,    5.07,    6.82,   15.15,   12.95,    3.28,-99.9,      91,     6.9,-99.9,
2027,2002-03-03,,   11.04,-99.9,    17.8,    23.6,-99.9,    10.1,-99.9,    16.6,-99.9,    18.1,    17.0,    17.5,    17.0,    24.1,    15.5,    15.6,    14.6,    13.3,    14.3,     0.1,     0.1,     0.1,     0.1,     0.2,   10.88,   10.22,   10.56,   10.24,   14.82,   12.90,    3.28,-99.9,     148,     7.8,-99.9,
2027,2002-03-04,,   12.08,-99.9,     4.2,    18.9,-99.9,     3.9,-99.9,    14.3,-99.9,    13.9,    13.6,    15.6,    16.4,    27.0,    11.3,    12.3,    13.7,    14.4,    14.4,     0.1,     0.1,     0.1,     0.1,     0.1,    8.52,    8.35,    9.45,    9.89,   16.97,   12.85,    3.28,-99.9,     291,     8.7,-99.9,
2027,2002-03-05,,   12.08,-99.9,    -1.3,     5.7,-99.9,    -1.4,-99.9,     2.0,-99.9,    12.9,    12.5,    14.7,    13.9,    26.3,     6.9,     8.0,     9.8,    12.4,    14.5,     0.1,     0.1,     0.1,     0.1,     0.1,    7.97,    7.78,    8.94,    8.50,   16.41,   12.87,    3.28,-99.9,     316,    10.0,-99.9,
2027,2002-03-06,,   12.08,-99.9,     2.4,    14.4,-99.9,    -3.1,-99.9,     5.5,-99.9,    11.4,    11.9,    13.8,    13.9,    25.5,     9.0,     9.8,    10.8,    11.7,    14.2,     0.1,     0.1,     0.1,     0.1,     0.2,    7.24,    7.45,    8.48,    8.49,   15.83,   12.89,    3.28,-99.9,       9,     3.3,-99.9,
2027,2002-03-07,,   12.08,-99.9,     7.9,    20.5,-99.9,     0.0,-99.9,    10.3,-99.9,    11.5,    11.6,    13.2,    13.6,    25.9,    11.4,    12.0,    12.4,    12.2,    13.9,     0.1,     0.1,     0.1,     0.1,     0.1,    7.28,    7.33,    8.16,    8.33,   16.12,   12.91,    3.28,-99.9,      90,     2.1,-99.9,
2027,2002-03-08,,   12.08,-99.9,    14.3,    23.5,-99.9,     6.5,-99.9,    15.0,-99.9,    10.2,    11.0,    13.0,    12.6,    25.5,    13.4,    13.9,    13.9,    13.1,    13.9,     0.1,     0.1,     0.1,     0.1,     0.1,    6.66,    7.03,    8.04,    7.81,   15.88,   12.93,    3.28,-99.9,      70,     3.3,-99.9,
