

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:02:41 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,BATT.I-3 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,PRES.I-1 (inch) ,
2027,2000-03-19,,   12.60,-99.9,    12.8,    17.3,-99.9,    11.9,-99.9,    14.3,-99.9,     2.2,-99.9,-99.9,-99.9,    26.1,    13.8,-99.9,    16.0,-99.9,    17.4,     0.2,-99.9,-99.9,-99.9,     0.1,    3.40,-99.9,-99.9,-99.9,   16.28,   12.76,    3.17,-99.9,      76,     8.2,   29.83,
2027,2000-03-20,,   13.10,-99.9,    17.4,    21.4,-99.9,    12.5,-99.9,    16.5,-99.9,     7.6,    11.5,    15.1,    18.8,    26.1,    16.0,    16.6,    16.5,    16.8,    17.4,     0.0,     0.1,     0.0,     0.1,     0.1,    5.50,    7.30,    9.10,   11.34,   16.27,   12.65,    3.17,-99.9,     115,     9.6,   29.50,
2027,2000-03-21,,   13.40,-99.9,    11.5,    21.6,-99.9,    10.9,-99.9,    16.6,-99.9,     4.5,     8.6,    11.6,    20.1,    26.0,    14.8,    16.9,    17.7,    17.6,    17.2,     0.1,     0.1,     0.1,     0.1,     0.1,    4.20,    5.90,    7.30,   12.15,   16.20,   12.72,    3.17,-99.9,     288,     4.4,   29.70,
2027,2000-03-22,,   13.40,-99.9,    11.7,    24.3,-99.9,     9.2,-99.9,    16.1,-99.9,     2.4,     7.6,    11.0,    19.3,    25.7,    15.2,    17.2,    18.0,    17.7,    17.4,     0.1,     0.1,     0.0,     0.1,     0.1,    3.50,    5.50,    7.10,   11.62,   15.98,   12.74,    3.17,-99.9,       9,     3.3,   29.81,
2027,2000-03-23,,   13.40,-99.9,    15.4,    24.3,-99.9,    10.4,-99.9,    16.5,-99.9,     2.5,     7.6,     9.4,    18.7,    25.6,    15.4,    17.1,    17.7,    17.6,    17.4,     0.1,     0.0,     0.1,     0.1,     0.1,    3.50,    5.50,    6.30,   11.27,   15.95,   12.75,    3.17,-99.9,      43,     2.7,   29.81,
2027,2000-03-24,,   13.40,-99.9,    12.2,    22.2,-99.9,    11.8,-99.9,    16.1,-99.9,     2.0,     6.8,     9.6,    18.4,    25.9,    15.6,    17.5,    18.1,    17.8,    17.4,     0.1,     0.0,     0.0,     0.1,     0.1,    3.30,    5.20,    6.40,   11.10,   16.16,   12.76,    3.17,-99.9,      75,     4.8,   29.82,
2027,2000-03-25,,   13.40,-99.9,    16.6,    26.0,-99.9,     8.4,-99.9,    17.1,-99.9,     1.7,     5.5,     7.9,    17.9,    25.8,    17.2,    18.9,    19.3,    18.2,    17.5,     0.1,     0.1,     0.1,     0.1,     0.1,    3.20,    4.60,    5.60,   10.81,   16.09,   12.77,    3.17,-99.9,      78,     2.8,   29.78,
2027,2000-03-26,,   13.40,-99.9,    18.5,    27.8,-99.9,    11.3,-99.9,    19.7,-99.9,     0.1,     4.9,     8.1,    17.8,    25.5,    18.9,    20.2,    20.4,    18.8,    17.7,     0.1,     0.1,     0.1,     0.1,     0.1,    2.70,    4.40,    5.70,   10.72,   15.83,   12.74,    3.17,-99.9,     212,     2.3,   29.68,
2027,2000-03-27,,   13.70,-99.9,    16.7,    27.3,-99.9,    14.9,-99.9,    19.5,-99.9,     5.0,     8.7,     8.1,    17.5,    25.3,    18.6,    19.7,    20.0,    19.1,    18.0,     0.0,     0.0,     0.0,     0.1,     0.1,    4.40,    5.90,    5.70,   10.54,   15.68,   12.69,    3.17,-99.9,     240,     2.9,   29.44,
2027,2000-03-28,,   13.90,-99.9,    15.6,    23.3,-99.9,    15.4,-99.9,    18.3,-99.9,     3.5,     8.8,    11.0,    17.7,    25.6,    16.7,    18.3,    18.8,    18.8,    18.2,     0.1,     0.0,     0.0,     0.1,     0.1,    3.90,    6.00,    7.00,   10.66,   15.93,   12.64,    3.17,-99.9,     256,     4.0,   29.28,
2027,2000-03-29,,   13.90,-99.9,    16.6,    25.1,-99.9,     9.5,-99.9,    17.8,-99.9,     3.2,     7.4,     9.8,    17.4,    25.2,    16.3,    18.2,    18.9,    18.7,    18.2,     0.1,     0.0,     0.0,     0.1,     0.1,    3.80,    5.40,    6.50,   10.50,   15.61,   12.75,    3.17,-99.9,     240,     4.3,   29.43,
2027,2000-03-30,,   13.90,-99.9,    18.9,    27.7,-99.9,    11.0,-99.9,    19.6,-99.9,     2.0,     6.5,     7.8,    17.5,    25.1,    18.6,    19.9,    20.0,    18.8,    18.2,     0.1,     0.0,     0.1,     0.1,     0.1,    3.30,    5.00,    5.60,   10.53,   15.56,   12.73,    3.17,-99.9,     226,     2.8,   29.51,
2027,2000-03-31,,   15.70,-99.9,    15.0,    20.5,-99.9,    15.0,-99.9,    17.7,-99.9,     6.1,     9.6,    13.6,    21.6,    26.9,    16.2,    17.7,    18.0,    18.3,    18.3,     0.1,     0.1,     0.1,     0.1,     0.1,    4.90,    6.40,    8.30,   13.13,   16.87,   12.62,    3.17,-99.9,     105,     4.8,   29.55,
2027,2000-04-01,,   15.70,-99.9,    19.0,    26.9,-99.9,    12.7,-99.9,    19.9,-99.9,     3.6,     8.4,    11.4,    20.2,    26.2,    18.7,    20.2,    20.3,    18.9,    18.3,     0.1,     0.0,     0.0,     0.1,     0.1,    3.90,    5.80,    7.20,   12.21,   16.37,   12.74,    3.17,-99.9,      22,     3.3,   29.74,
2027,2000-04-02,,   15.70,-99.9,    19.7,    26.3,-99.9,    14.0,-99.9,    20.4,-99.9,     3.6,     7.3,    10.2,    18.9,    26.4,    19.3,    20.3,    20.3,    19.3,    18.4,     0.1,     0.0,     0.1,     0.1,     0.1,    3.90,    5.40,    6.60,   11.37,   16.48,   12.75,    3.17,-99.9,     111,     6.9,   29.81,
2027,2000-04-03,,   15.70,-99.9,    19.6,    26.3,-99.9,    18.7,-99.9,    21.7,-99.9,     2.5,     6.5,     9.8,    18.5,    26.5,    19.4,    20.4,    20.4,    19.5,    18.6,     0.1,     0.0,     0.0,     0.1,     0.1,    3.50,    5.00,    6.50,   11.12,   16.57,   12.76,    3.17,-99.9,     175,     7.2,   29.70,
2027,2000-04-04,,   15.70,-99.9,    17.3,    27.2,-99.9,    17.2,-99.9,    22.3,-99.9,     0.9,     5.7,     8.6,    18.2,    26.1,    20.3,    21.4,    21.3,    19.9,    18.8,     0.1,     0.1,     0.1,     0.1,     0.1,    3.00,    4.70,    5.90,   10.98,   16.29,   12.74,    3.17,-99.9,     192,     7.3,   29.57,
2027,2000-04-05,,   15.80,-99.9,    10.6,    19.2,-99.9,    10.2,-99.9,    15.8,-99.9,     0.0,     5.7,     8.6,    18.3,    26.2,    14.9,    17.5,    18.7,    19.7,    19.0,     0.1,     0.0,     0.0,     0.1,     0.1,    2.40,    4.70,    5.90,   11.03,   16.37,   12.72,    3.17,-99.9,     292,     7.6,   29.77,
2027,2000-04-06,,   15.80,-99.9,     8.8,    19.2,-99.9,     4.0,-99.9,    12.0,-99.9,     0.0,     5.1,     7.3,    17.7,    25.9,    15.0,    17.5,    18.5,    19.1,    18.9,     0.1,     0.0,     0.1,     0.1,     0.1,    2.40,    4.40,    5.30,   10.65,   16.17,   12.75,    3.17,-99.9,     311,     4.1,   29.78,
2027,2000-04-07,,   15.80,-99.9,    14.4,    25.6,-99.9,     6.4,-99.9,    16.4,-99.9,     1.3,     3.8,     6.2,    17.9,    26.1,    17.5,    19.4,    19.8,    19.1,    18.8,     0.1,     0.1,     0.1,     0.1,     0.1,    3.10,    4.00,    4.90,   10.76,   16.29,   12.75,    3.17,-99.9,     219,     3.3,   29.72,
2027,2000-04-08,,   15.80,-99.9,    14.7,    25.8,-99.9,     9.0,-99.9,    18.2,-99.9,     0.7,     3.7,     6.8,    17.5,    25.5,    18.3,    20.3,    20.7,    19.6,    18.8,     0.1,     0.0,     0.0,     0.1,     0.1,    2.90,    3.90,    5.10,   10.55,   15.83,   12.75,    3.17,-99.9,     206,     3.3,   29.60,
2027,2000-04-09,,   15.90,-99.9,     6.9,    23.5,-99.9,     6.8,-99.9,    15.0,-99.9,     0.8,     3.0,     5.3,    16.9,    25.6,    12.6,    15.7,    17.1,    19.0,    18.9,     0.1,     0.1,     0.1,     0.1,     0.1,    2.90,    3.70,    4.50,   10.19,   15.95,   12.65,    3.17,-99.9,     272,     9.0,   29.86,
2027,2000-04-10,,   15.90,-99.9,     6.4,    19.4,-99.9,     3.1,-99.9,    10.4,-99.9,     0.6,     2.3,     5.8,    17.2,    25.4,    13.9,    16.7,    17.7,    18.3,    18.6,     0.1,     0.1,     0.1,     0.1,     0.1,    2.90,    3.40,    4.70,   10.39,   15.80,   12.73,    3.17,-99.9,     337,     4.5,   29.90,
2027,2000-04-11,,   15.90,-99.9,    11.5,    24.9,-99.9,     3.8,-99.9,    14.5,-99.9,     0.2,     2.1,     4.8,    16.9,    25.4,    16.2,    18.3,    18.8,    18.5,    18.5,     0.0,     0.0,     0.1,     0.1,     0.1,    2.80,    3.40,    4.30,   10.18,   15.76,   12.74,    3.17,-99.9,     136,     2.3,   29.88,
2027,2000-04-12,,   15.90,-99.9,    15.5,    26.9,-99.9,    11.5,-99.9,    19.3,-99.9,     2.8,     4.8,     8.4,    16.5,    25.3,    20.0,    21.3,    20.9,    18.8,    18.5,     0.1,     0.0,     0.0,     0.1,     0.1,    3.60,    4.40,    5.80,    9.96,   15.72,   12.75,    3.17,-99.9,     169,     3.6,   29.85,
2027,2000-04-13,,   15.90,-99.9,    20.5,    29.2,-99.9,    12.8,-99.9,    20.9,-99.9,     3.2,     3.1,     7.8,    16.2,    25.4,    21.3,    22.4,    21.8,    19.4,    18.6,     0.0,     0.1,     0.1,     0.1,     0.1,    3.70,    3.70,    5.60,    9.79,   15.80,   12.73,    3.17,-99.9,     102,     2.5,   29.80,
2027,2000-04-14,,   15.90,-99.9,    13.0,    28.8,-99.9,    12.9,-99.9,    19.3,-99.9,     2.4,     3.8,-99.9,    16.5,    25.3,    20.4,    21.9,    21.6,    19.9,    18.9,     0.1,     0.0,     0.0,     0.1,     0.1,    3.50,    4.00,    5.80,    9.97,   15.69,   12.70,    3.17,-99.9,      88,     5.4,   29.79,
2027,2000-04-15,,   16.00,-99.9,    11.9,    13.1,-99.9,    10.0,-99.9,    11.4,-99.9,     3.4,     3.8,     7.6,    16.0,    25.0,    15.3,    17.4,    18.0,    19.2,    19.1,     0.0,     0.0,     0.1,     0.1,     0.1,    3.80,    4.00,    5.50,    9.65,   15.51,   12.49,    3.17,-99.9,      50,     5.7,   29.70,
2027,2000-04-16,,   16.00,-99.9,    14.7,    24.8,-99.9,    11.8,-99.9,    17.0,-99.9,     2.3,     3.9,     8.2,    16.7,    25.0,    19.1,    20.9,    20.9,    19.1,    19.0,     0.1,     0.0,     0.0,     0.1,     0.1,    3.40,    4.00,    5.70,   10.05,   15.52,   12.71,    3.17,-99.9,     357,     3.7,   29.70,
2027,2000-04-17,,   16.10,-99.9,    18.8,    29.0,-99.9,    12.8,-99.9,    20.6,-99.9,     3.8,     4.4,     8.3,    16.4,    25.0,    21.6,    22.9,    22.4,    19.8,    19.0,     0.0,     0.0,     0.0,     0.1,     0.1,    4.00,    4.20,    5.80,    9.92,   15.46,   12.71,    3.17,-99.9,     355,     2.1,   29.68,
2027,2000-04-18,,   16.10,-99.9,    20.6,    29.9,-99.9,    15.5,-99.9,    22.9,-99.9,     4.0,     3.7,     7.7,    16.4,    25.0,    22.5,    23.8,    23.2,    20.5,    19.2,     0.0,     0.0,     0.1,     0.1,     0.1,    4.00,    3.90,    5.50,    9.90,   15.52,   12.72,    3.17,-99.9,     259,     4.3,   29.51,
2027,2000-04-19,,   16.10,-99.9,    17.5,    25.3,-99.9,    12.1,-99.9,    18.9,-99.9,     1.5,     3.8,-99.9,    16.4,    25.1,    21.1,    22.9,    22.7,    20.8,    19.5,     0.1,     0.0,     0.1,     0.1,     0.1,    3.20,    4.00,    5.10,    9.90,   15.57,   12.73,    3.17,-99.9,     325,     9.3,   29.57,
2027,2000-04-20,,   16.10,-99.9,    14.7,    28.4,-99.9,    12.0,-99.9,    19.6,-99.9,     2.9,     3.8,     7.8,    16.3,    24.8,    22.0,    23.7,    23.5,    21.0,    19.7,     0.0,     0.0,     0.0,     0.1,     0.1,    3.70,    3.90,    5.60,    9.87,   15.34,   12.71,    3.17,-99.9,       4,     3.2,   29.69,
2027,2000-04-21,,   16.10,-99.9,    19.9,    30.8,-99.9,    12.1,-99.9,    22.2,-99.9,     2.3,     0.5,     4.2,     9.5,    24.8,    22.5,    23.5,    24.0,    22.0,    19.9,     0.1,     0.0,     0.0,     0.0,     0.1,    3.40,    2.80,    4.10,    6.31,   15.34,   12.73,    3.17,-99.9,     195,     3.8,   29.59,
2027,2000-04-22,,   16.10,-99.9,    15.4,    28.7,-99.9,    15.4,-99.9,    22.4,-99.9,    17.6,    17.2,    15.9,    12.3,    25.0,    17.4,    18.5,    21.6,    22.0,    20.2,     0.0,     0.0,     0.0,     0.0,     0.1,   10.60,   10.40,    9.60,    7.65,   15.52,   12.66,    3.17,-99.9,     273,     7.8,   29.49,
2027,2000-04-23,,   16.10,-99.9,    11.9,    24.6,-99.9,    10.4,-99.9,    16.8,-99.9,    14.5,    13.9,    13.2,    11.9,    25.1,    16.5,    17.4,    19.7,    20.4,    20.2,     0.0,     0.0,     0.0,     0.0,     0.1,    8.90,    8.50,    8.10,    7.46,   15.57,   12.71,    3.17,-99.9,     320,     9.2,   29.49,
2027,2000-04-24,,   16.10,-99.9,    18.4,    25.0,-99.9,     7.8,-99.9,    17.6,-99.9,    12.7,    12.7,    12.2,    11.7,    24.8,    18.6,    19.2,    20.2,    20.0,    19.9,     0.0,     0.0,     0.0,     0.0,     0.1,    7.90,    7.90,    7.60,    7.37,   15.37,   12.73,    3.17,-99.9,     117,     2.6,   29.43,
2027,2000-04-25,,   16.80,-99.9,    19.2,    21.2,-99.9,    13.2,-99.9,    17.7,-99.9,    17.4,    17.2,    15.8,    12.5,    25.0,    18.0,    18.6,    18.9,    19.3,    19.8,     0.0,     0.0,     0.0,     0.1,     0.1,   10.50,   10.40,    9.50,    7.78,   15.49,   12.50,    3.17,-99.9,     159,     4.4,   29.33,
2027,2000-04-26,,   16.80,-99.9,    13.0,    19.4,-99.9,    12.9,-99.9,    16.2,-99.9,    14.5,    15.0,    14.3,    13.3,    25.6,    15.3,    16.1,    18.0,    18.9,    19.6,     0.1,     0.0,     0.1,     0.0,     0.1,    8.80,    9.10,    8.70,    8.21,   15.92,   12.64,    3.17,-99.9,     287,     5.3,   29.61,
2027,2000-04-27,,   16.80,-99.9,    12.0,    24.2,-99.9,     9.3,-99.9,    16.5,-99.9,    13.8,    13.7,    12.9,    12.8,    25.7,    16.6,    17.4,    19.2,    19.1,    19.4,     0.0,     0.0,     0.0,     0.1,     0.1,    8.50,    8.40,    8.00,    7.92,   15.98,   12.69,    3.17,-99.9,     331,     3.2,   29.69,
2027,2000-04-28,,   16.80,-99.9,    19.0,    26.3,-99.9,     8.8,-99.9,    18.5,-99.9,    13.0,    12.6,    12.1,    12.6,    25.1,    19.8,    20.3,    21.2,    19.9,    19.3,     0.0,     0.0,     0.0,     0.1,     0.1,    8.00,    7.80,    7.60,    7.84,   15.56,   12.73,    3.17,-99.9,     244,     3.1,   29.53,
2027,2000-04-29,,   17.60,-99.9,    16.1,    26.1,-99.9,    15.4,-99.9,    20.4,-99.9,    16.2,    15.5,    14.3,    13.5,    25.8,    18.1,    18.7,    20.6,    20.4,    19.5,     0.0,     0.0,     0.1,     0.0,     0.1,    9.80,    9.40,    8.70,    8.30,   16.06,   12.73,    3.17,-99.9,     278,     6.1,   29.59,
2027,2000-04-30,,   17.60,-99.9,    13.5,    26.4,-99.9,    10.8,-99.9,    18.6,-99.9,    14.0,    14.1,    13.4,    13.1,    25.1,    18.9,    19.6,    21.2,    20.4,    19.6,     0.0,     0.0,     0.0,     0.1,     0.1,    8.60,    8.60,    8.20,    8.08,   15.56,   12.71,    3.18,-99.9,     307,     3.6,   29.72,
2027,2000-05-01,,   17.60,-99.9,    15.7,    27.4,-99.9,    12.3,-99.9,    19.8,-99.9,    12.2,    13.0,    12.3,    12.9,    25.5,    20.1,    20.9,    22.2,    20.9,    19.7,     0.0,     0.0,     0.0,     0.1,     0.1,    7.60,    8.00,    7.70,    7.99,   15.82,   12.72,    3.17,-99.9,      47,     3.4,   29.82,
2027,2000-05-02,,-99.9,-99.9,    15.4,    28.6,-99.9,    10.8,-99.9,    19.9,-99.9,    11.3,    12.0,    11.4,    12.9,    25.7,    21.2,    22.0,    23.1,    21.5,    19.9,     0.0,     0.0,     0.0,     0.0,     0.1,    7.20,    7.50,    7.20,    8.00,   16.02,   12.72,    3.17,-99.9,     161,     2.6,   29.71,
2027,2000-05-03,,-99.9,-99.9,    17.0,    30.0,-99.9,    14.3,-99.9,    21.7,-99.9,    10.4,    11.4,    10.5,    11.8,    25.7,    22.5,    23.3,    24.1,    22.2,    20.2,     0.0,     0.0,     0.0,     0.1,     0.1,    6.80,    7.20,    6.80,    7.43,   15.98,   12.71,    3.18,-99.9,     201,     2.5,   29.74,
2027,2000-05-04,,-99.9,-99.9,    21.2,    30.9,-99.9,    14.5,-99.9,    23.4,-99.9,     9.9,    10.5,    10.2,    12.0,    25.1,    23.8,    24.6,    25.0,    22.9,    20.5,     0.0,     0.1,     0.0,     0.1,     0.1,    6.50,    6.80,    6.60,    7.52,   15.58,   12.71,    3.18,-99.9,     122,     3.6,   29.80,
2027,2000-05-05,,-99.9,-99.9,    20.7,    28.9,-99.9,    17.0,-99.9,    22.9,-99.9,     9.3,    10.0,     9.3,    11.8,    25.5,    23.2,    23.8,    24.3,    22.9,    20.8,     0.0,     0.1,     0.0,     0.1,     0.1,    6.20,    6.50,    6.20,    7.40,   15.89,   12.70,    3.18,-99.9,     112,     5.8,   29.86,
2027,2000-05-06,,   17.70,-99.9,    20.9,    29.5,-99.9,    17.1,-99.9,    23.1,-99.9,     8.4,     9.4,     8.9,    11.3,    25.4,    24.3,    25.1,    25.5,    23.5,    21.0,     0.0,     0.1,     0.0,     0.1,     0.1,    5.80,    6.30,    6.00,    7.18,   15.79,   12.72,    3.18,-99.9,     108,     4.1,   29.83,
2027,2000-05-07,,   17.70,-99.9,    21.3,    31.0,-99.9,    15.8,-99.9,    23.8,-99.9,     7.5,     8.4,     8.4,    11.0,    25.5,    24.7,    25.5,    26.2,    24.1,    21.4,     0.0,     0.1,     0.0,     0.1,     0.1,    5.40,    5.80,    5.80,    7.03,   15.81,   12.71,    3.18,-99.9,     138,     3.2,   29.77,
2027,2000-05-08,,   17.70,-99.9,    21.9,    31.8,-99.9,    15.5,-99.9,    23.9,-99.9,     4.8,     7.4,     8.0,    11.0,    25.4,    25.3,    26.1,    26.8,    24.5,    21.6,     0.1,     0.1,     0.0,     0.1,     0.1,    4.30,    5.40,    5.60,    7.03,   15.74,   12.69,    3.18,-99.9,     174,     2.7,   29.71,
2027,2000-05-09,,   17.70,-99.9,    21.1,    32.4,-99.9,    15.4,-99.9,    24.2,-99.9,     4.9,     5.9,     7.2,    10.9,    25.2,    25.7,    26.5,    27.3,    25.0,    21.9,     0.0,     0.1,     0.0,     0.1,     0.1,    4.40,    4.80,    5.30,    6.99,   15.61,   12.67,    3.18,-99.9,     184,     2.2,   29.63,
2027,2000-05-10,,   17.70,-99.9,    22.1,    32.1,-99.9,    16.1,-99.9,    24.7,-99.9,     4.8,     4.6,     6.9,    10.3,    24.8,    26.4,    27.0,    27.5,    25.2,    22.2,     0.0,     0.1,     0.0,     0.1,     0.1,    4.30,    4.30,    5.20,    6.70,   15.34,   12.68,    3.18,-99.9,     192,     3.1,   29.58,
2027,2000-05-11,,   17.70,-99.9,    24.1,    32.5,-99.9,    18.5,-99.9,    25.4,-99.9,     3.4,     4.2,     6.3,    10.2,    24.8,    27.3,    27.9,    27.9,    25.5,    22.4,     0.0,     0.1,     0.0,     0.1,     0.1,    3.80,    4.10,    4.90,    6.63,   15.31,   12.69,    3.18,-99.9,     226,     3.3,   29.60,
2027,2000-05-12,,   17.70,-99.9,    24.1,    33.9,-99.9,    20.5,-99.9,    26.5,-99.9,     2.6,     4.2,     5.8,    11.0,    24.6,    27.9,    28.6,    28.6,    26.0,    22.7,     0.1,     0.1,     0.0,     0.1,     0.1,    3.50,    4.10,    4.70,    7.02,   15.22,   12.64,    3.18,-99.9,     238,     2.4,   29.60,
2027,2000-05-13,,   17.70,-99.9,    24.8,    34.1,-99.9,    19.8,-99.9,    27.1,-99.9,     2.6,     3.9,     5.2,    10.5,    24.7,    28.3,    29.0,    29.0,    26.4,    23.0,     0.0,     0.1,     0.0,     0.1,     0.1,    3.50,    4.00,    4.50,    6.81,   15.27,   12.66,    3.18,-99.9,     233,     3.3,   29.58,
2027,2000-05-14,,   17.70,-99.9,    23.7,    34.7,-99.9,    22.1,-99.9,    27.8,-99.9,     1.9,     3.6,     4.9,     9.8,    24.5,    29.0,    29.7,    29.5,    26.7,    23.3,     0.1,     0.1,     0.0,     0.1,     0.1,    3.30,    3.90,    4.40,    6.46,   15.13,   12.65,    3.18,-99.9,     263,     4.3,   29.57,
2027,2000-05-15,,   17.70,-99.9,    21.6,    30.8,-99.9,    20.4,-99.9,    25.2,-99.9,     2.3,     3.4,     4.3,     9.8,    24.4,    26.0,    27.0,    28.1,    26.6,    23.6,     0.0,     0.1,     0.1,     0.1,     0.1,    3.40,    3.80,    4.10,    6.46,   15.04,   12.66,    3.18,-99.9,     321,     5.2,   29.68,
2027,2000-05-16,,   17.70,-99.9,    20.3,    29.4,-99.9,    15.9,-99.9,    23.2,-99.9,     9.7,     9.6,     4.1,    10.0,    24.4,    22.4,    23.1,    25.2,    25.5,    23.7,     0.0,     0.1,     0.1,     0.1,     0.1,    6.40,    6.40,    4.10,    6.56,   15.04,   12.70,    3.18,-99.9,      21,     6.2,   29.72,
2027,2000-05-17,,   17.70,-99.9,    21.5,    30.5,-99.9,    16.3,-99.9,    23.3,-99.9,     6.4,     7.7,     4.3,     9.5,    24.4,    24.4,    25.0,    26.1,    25.1,    23.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.00,    5.50,    4.10,    6.32,   15.03,   12.70,    3.18,-99.9,      92,     3.7,   29.74,
2027,2000-05-18,,   17.70,-99.9,    23.9,    32.4,-99.9,    18.7,-99.9,    25.5,-99.9,     6.0,     5.7,     4.6,     9.2,    24.8,    26.2,    26.9,    27.5,    25.5,    23.4,     0.0,     0.1,     0.1,     0.1,     0.1,    4.80,    4.70,    4.20,    6.19,   15.34,   12.69,    3.18,-99.9,     160,     4.1,   29.80,
2027,2000-05-19,,   17.70,-99.9,    24.1,    32.8,-99.9,    20.4,-99.9,    26.1,-99.9,     4.6,     4.6,     4.4,    10.0,    24.7,    26.8,    27.5,    27.9,    26.0,    23.5,     0.1,     0.1,     0.1,     0.0,     0.1,    4.30,    4.20,    4.20,    6.54,   15.26,   12.68,    3.18,-99.9,     170,     4.9,   29.78,
2027,2000-05-20,,   17.70,-99.9,    23.8,    33.2,-99.9,    18.5,-99.9,    25.8,-99.9,     2.8,     4.1,     4.2,    10.1,    24.7,    27.1,    27.9,    28.5,    26.3,    23.7,     0.1,     0.1,     0.1,     0.0,     0.1,    3.60,    4.10,    4.10,    6.59,   15.25,   12.67,    3.18,-99.9,     213,     2.9,   29.70,
2027,2000-05-21,,   17.70,-99.9,    23.2,    33.8,-99.9,    19.4,-99.9,    26.7,-99.9,     4.5,     3.5,     3.9,     8.9,    24.2,    28.3,    29.1,    29.3,    26.7,    23.9,     0.0,     0.1,     0.1,     0.1,     0.1,    4.20,    3.80,    4.00,    6.02,   14.88,   12.65,    3.18,-99.9,     207,     2.6,   29.63,
2027,2000-05-22,,   17.70,-99.9,    23.9,    31.6,-99.9,    20.7,-99.9,    25.9,-99.9,     3.6,     3.4,     3.5,     9.3,    24.3,    27.1,    27.9,    28.2,    26.6,    24.1,     0.0,     0.1,     0.1,     0.1,     0.1,    3.90,    3.80,    3.80,    6.24,   14.96,   12.64,    3.18,-99.9,     216,     2.8,   29.59,
2027,2000-05-23,,   17.80,-99.9,    22.1,    32.6,-99.9,    21.9,-99.9,    25.6,-99.9,     3.0,     3.2,     3.2,     9.1,    24.1,    27.1,    27.9,    28.3,    26.5,    24.2,     0.0,     0.1,     0.1,     0.1,     0.1,    3.70,    3.80,    3.80,    6.11,   14.83,   12.65,    3.18,-99.9,     245,     4.1,   29.55,
2027,2000-05-24,,   17.80,-99.9,    25.7,    34.8,-99.9,    20.7,-99.9,    27.6,-99.9,     0.2,     3.1,     3.0,     9.0,    24.0,    29.5,    30.2,    30.0,    27.1,    24.3,     0.1,     0.1,     0.1,     0.1,     0.1,    2.80,    3.70,    3.70,    6.07,   14.79,   12.67,    3.18,-99.9,     236,     4.0,   29.48,
2027,2000-05-25,,   17.80,-99.9,    26.3,    35.2,-99.9,    23.8,-99.9,    28.8,-99.9,     1.8,     3.2,     2.9,     8.3,    24.3,    29.5,    30.3,    30.0,    27.4,    24.4,     0.0,     0.0,     0.1,     0.1,     0.1,    3.30,    3.70,    3.60,    5.77,   15.00,   12.64,    3.18,-99.9,     246,     4.9,   29.49,
2027,2000-05-26,,   17.80,-99.9,    27.2,    35.8,-99.9,    24.7,-99.9,    29.5,-99.9,     0.4,     3.1,     3.2,     8.1,    24.2,    30.4,    31.1,    30.7,    27.8,    24.6,     0.1,     0.0,     0.0,     0.1,     0.1,    2.80,    3.70,    3.70,    5.67,   14.90,   12.64,    3.18,-99.9,     247,     4.7,   29.53,
2027,2000-05-27,,   17.80,-99.9,    24.5,    35.1,-99.9,    23.8,-99.9,    28.4,-99.9,     1.2,     3.1,     3.0,     8.0,    24.1,    29.6,    30.5,    30.7,    28.0,    24.9,     0.1,     0.0,     0.0,     0.1,     0.1,    3.10,    3.70,    3.70,    5.66,   14.81,   12.64,    3.18,-99.9,     242,     3.6,   29.64,
2027,2000-05-28,,   17.80,-99.9,    27.0,    35.7,-99.9,    22.5,-99.9,    28.7,-99.9,     1.8,     3.2,     2.6,     6.4,    23.5,    30.5,    31.4,    31.1,    28.2,    25.1,     0.0,     0.0,     0.1,     0.1,     0.1,    3.30,    3.70,    3.50,    4.96,   14.45,   12.64,    3.18,-99.9,     224,     3.4,   29.58,
